order_id,order_date,product_id,quantity,city,delivery_status,customer_id,delivery_time_mins,total_amount
150340,2024-04-08 01:04:00,102,3,Delhi,Delivered,57867,33.0,69.75
122516,2024-08-23 06:41:00,112,2,Ahmedabad,Delivered,59061,40.0,453.74
192885,2024-10-30 05:44:00,126,2,Delhi,Delivered,67769,11.0,335.62
104605,2024-04-26 05:54:00,112,1,Mumbai,Delivered,67195,25.0,226.87
199204,2024-04-30 16:48:00,121,2,Mumbai,Delivered,52436,15.0,664.08
141456,2024-06-30 11:41:00,118,1,Bangalore,Delivered,64664,13.0,256.24
166605,2024-05-31 02:27:00,134,1,Delhi,Delivered,59106,23.0,390.59
182393,2024-10-23 11:30:00,135,3,Bangalore,Delivered,59197,25.0,547.47
154476,2024-08-29 16:03:00,102,1,Ahmedabad,Delivered,65307,39.0,23.25
126157,2024-11-11 22:45:00,137,1,Mumbai,Delivered,59800,41.0,340.29
198065,2024-03-18 16:13:00,125,1,Mumbai,Delivered,65939,44.0,385.02
152130,2024-02-18 14:48:00,128,1,Mumbai,Delivered,68498,12.0,193.52
182918,2024-11-10 18:08:00,109,1,Pune,Delivered,69008,41.0,197.67
153525,2024-10-21 04:59:00,135,1,Mumbai,Delivered,53874,35.0,182.49
131035,2024-04-14 04:16:00,121,2,Mumbai,Delivered,54144,30.0,664.08
185875,2024-11-04 08:59:00,118,2,Bangalore,Delivered,64752,22.0,512.48
198339,2024-12-14 16:57:00,134,1,Bangalore,Delivered,52029,38.0,390.59
134217,2024-11-26 14:29:00,110,3,Mumbai,Delivered,55312,32.0,181.29
138045,2024-05-30 17:03:00,136,3,Delhi,Delivered,58818,37.0,729.63
191092,2024-05-10 00:54:00,124,1,Bangalore,Delivered,68382,38.0,104.42
189845,2024-07-07 09:00:00,119,3,Mumbai,Delivered,66644,16.0,999.9000000000001
150888,2024-04-10 05:23:00,117,5,Bangalore,Delivered,63606,20.0,635.75
164335,2024-05-11 14:46:00,112,1,Kolkata,Delivered,54094,17.0,226.87
147541,2024-11-25 00:24:00,122,1,Mumbai,Delivered,58382,42.0,294.35
144895,2024-01-05 22:23:00,106,1,Pune,Delivered,51925,26.0,107.97
136612,2024-11-09 02:00:00,134,1,Mumbai,Delivered,58468,44.0,390.59
145869,2024-02-07 10:45:00,126,3,Bangalore,Delivered,68047,14.0,503.43
113898,2024-10-07 03:35:00,124,1,Mumbai,Delivered,68624,36.0,104.42
123014,2024-12-15 21:20:00,120,1,Hyderabad,Delivered,64677,28.0,52.27
147089,2024-01-23 14:24:00,103,1,Mumbai,Delivered,61468,35.0,55.75
202500,2024-09-04 19:10:00,108,3,Mumbai,Delivered,62998,27.0,93.9
115512,2024-06-07 01:44:00,134,1,Bangalore,Delivered,66191,11.0,390.59
139349,2024-12-28 02:44:00,103,1,Delhi,Delivered,52492,12.0,55.75
160223,2024-07-31 20:58:00,108,2,Hyderabad,Cancelled,51298,17.0,62.6
188478,2024-11-21 02:46:00,109,1,Bangalore,Delivered,54893,16.0,197.67
144921,2024-06-29 09:27:00,116,1,Bangalore,Delivered,67258,19.0,240.73
123112,2024-01-17 14:39:00,135,1,Bangalore,Delivered,55509,14.0,182.49
188928,2024-10-07 13:23:00,135,1,Pune,Delivered,62823,35.0,182.49
120916,2024-03-12 16:02:00,125,2,Mumbai,Delivered,58628,8.0,770.04
178319,2024-10-01 15:44:00,103,1,Mumbai,Delivered,66335,32.0,55.75
182995,2024-10-21 14:37:00,130,2,Delhi,Delivered,67307,20.0,843.36
157353,2024-12-25 19:50:00,108,1,Hyderabad,Delivered,61985,38.0,31.3
179158,2024-05-29 01:33:00,106,3,Hyderabad,Delivered,57280,24.0,323.90999999999997
158019,2024-05-29 16:15:00,113,1,Ahmedabad,Cancelled,64670,25.0,59.29
157441,2024-07-18 12:21:00,120,1,Chennai,Delivered,67245,19.0,52.27
187264,2024-03-28 09:25:00,136,1,Mumbai,Delivered,57108,,243.21
150136,2024-06-15 18:33:00,118,1,Delhi,Delivered,50561,44.0,256.24
113574,2024-03-20 22:56:00,108,1,Chennai,Delivered,54444,43.0,31.3
167133,2024-12-27 16:21:00,119,2,Bangalore,Cancelled,64398,37.0,666.6
101000,2024-08-20 01:02:00,103,3,Mumbai,Delivered,62947,9.0,167.25
171196,2024-10-13 02:58:00,121,1,Bangalore,Returned,54970,15.0,332.04
137851,2024-07-24 17:04:00,102,1,Bangalore,Delivered,52012,16.0,23.25
170547,2024-04-15 03:21:00,108,1,Mumbai,Cancelled,61713,22.0,31.3
122067,2024-05-30 17:47:00,110,1,Mumbai,Delivered,53506,39.0,60.43
124154,2024-10-16 01:59:00,138,2,Mumbai,Delivered,53742,8.0,532.96
164928,2024-05-02 10:58:00,108,1,Mumbai,Delivered,69149,22.0,31.3
125529,2024-12-05 00:45:00,102,1,Delhi,Delivered,56369,44.0,23.25
105543,2024-08-18 19:28:00,117,1,Bangalore,Delivered,52771,22.0,127.15
115601,2024-08-15 01:06:00,114,1,Pune,Delivered,58861,40.0,119.59
187664,2024-01-01 14:14:00,135,1,Bangalore,Delivered,51468,26.0,182.49
168544,2024-05-21 16:00:00,106,1,Delhi,Delivered,51225,10.0,107.97
161696,2024-11-26 23:04:00,102,2,Delhi,Delivered,54110,30.0,46.5
101377,2024-12-07 10:16:00,136,1,Mumbai,Delivered,60406,21.0,243.21
106749,2024-01-17 04:22:00,113,1,Kolkata,Delivered,62559,42.0,59.29
106828,2024-04-23 20:30:00,112,1,Pune,Delivered,69328,41.0,226.87
124938,2024-12-08 01:34:00,113,1,Mumbai,Delivered,59390,10.0,59.29
122518,2024-01-17 20:40:00,134,1,Hyderabad,Delivered,61975,41.0,390.59
102256,2024-08-23 08:30:00,134,2,Delhi,Delivered,63167,44.0,781.18
170874,2024-09-26 07:52:00,129,1,Mumbai,Cancelled,69898,41.0,531.37
164272,2024-11-30 01:41:00,112,1,Mumbai,Delivered,66135,25.0,226.87
199129,2024-09-02 04:39:00,112,1,Delhi,Delivered,69690,15.0,226.87
111807,2024-03-29 06:08:00,112,2,Mumbai,Delivered,67503,40.0,453.74
116212,2024-12-04 20:31:00,137,1,Mumbai,Returned,56208,38.0,340.29
155854,2024-05-02 17:49:00,102,1,Bangalore,Delivered,63456,22.0,23.25
100050,2024-10-25 18:33:00,118,3,Hyderabad,Delivered,50679,20.0,768.72
151267,2024-08-07 14:50:00,112,1,Pune,Delivered,65701,,226.87
127209,2024-12-26 21:18:00,129,5,Mumbai,Delivered,56509,35.0,2656.85
156511,2024-07-08 23:43:00,112,2,Bangalore,Delivered,68740,10.0,453.74
179229,2024-06-29 16:03:00,112,1,Bangalore,Delivered,60440,26.0,226.87
138401,2024-04-16 12:55:00,134,1,Delhi,Delivered,62041,24.0,390.59
194868,2024-11-19 01:20:00,112,1,Mumbai,Delivered,63758,42.0,226.87
195758,2024-12-02 17:15:00,134,1,Mumbai,Delivered,60587,16.0,390.59
111565,2024-05-18 18:02:00,112,1,Bangalore,Delivered,61550,28.0,226.87
123384,2024-10-24 22:49:00,129,1,Mumbai,Delivered,53701,42.0,531.37
190772,2024-09-08 16:02:00,125,2,Hyderabad,Delivered,64546,33.0,770.04
166976,2024-09-01 22:11:00,108,1,Pune,Delivered,59477,19.0,31.3
108129,2024-05-27 07:08:00,135,1,Chennai,Delivered,65102,44.0,182.49
128105,2024-11-10 03:06:00,108,2,Delhi,Delivered,68273,42.0,62.6
102335,2024-05-23 12:06:00,113,1,Bangalore,Delivered,55628,37.0,59.29
163430,2024-12-04 16:54:00,108,1,Bangalore,Delivered,66797,34.0,31.3
121140,2024-12-22 06:35:00,128,1,Bangalore,Delivered,67268,30.0,193.52
164574,2024-04-29 15:56:00,124,1,Mumbai,Delivered,53672,42.0,104.42
142359,2024-05-09 22:35:00,118,1,Mumbai,Delivered,55828,35.0,256.24
131344,2024-07-06 08:23:00,103,1,Mumbai,Delivered,63721,32.0,55.75
139938,2024-04-13 14:04:00,134,1,Ahmedabad,Delivered,67093,44.0,390.59
192990,2024-02-15 08:21:00,124,5,Mumbai,Delivered,64181,29.0,522.1
102456,2024-01-15 09:29:00,124,1,Pune,Returned,50513,40.0,104.42
121398,2024-02-28 08:19:00,136,1,Mumbai,Delivered,65843,20.0,243.21
115046,2024-06-21 23:53:00,124,1,Hyderabad,Delivered,69256,29.0,104.42
147118,2024-09-05 22:38:00,121,1,Delhi,Delivered,69358,42.0,332.04
170506,2024-01-07 11:33:00,118,3,Chennai,Delivered,59824,20.0,768.72
101242,2024-12-03 04:10:00,135,1,Ahmedabad,Delivered,60683,13.0,182.49
191647,2024-12-14 02:41:00,123,1,Bangalore,Delivered,59148,26.0,169.09
149539,2024-01-20 00:58:00,135,1,Delhi,Cancelled,56925,24.0,182.49
160302,2024-04-28 14:24:00,108,3,Mumbai,Delivered,60723,,93.9
142038,2024-06-08 13:19:00,102,3,Bangalore,Delivered,54947,15.0,69.75
141231,2024-04-08 13:31:00,110,3,Ahmedabad,Delivered,63351,16.0,181.29
129665,2024-11-23 22:40:00,114,1,Hyderabad,Delivered,59688,37.0,119.59
165580,2024-04-18 22:27:00,134,1,Mumbai,Cancelled,55235,8.0,390.59
156704,2024-09-27 03:07:00,112,1,Mumbai,Delivered,60492,19.0,226.87
138685,2024-01-23 02:23:00,128,1,Mumbai,Delivered,55863,12.0,193.52
180281,2024-11-26 23:02:00,126,1,Hyderabad,Delivered,55415,27.0,167.81
174946,2024-09-27 20:08:00,104,1,Bangalore,Delivered,54587,43.0,49.02
151633,2024-11-16 04:11:00,121,2,Delhi,Delivered,50724,21.0,664.08
179935,2024-07-30 03:41:00,102,2,Delhi,Delivered,63307,12.0,46.5
103248,2024-06-14 12:11:00,112,1,Mumbai,Delivered,61639,15.0,226.87
199390,2024-07-06 07:35:00,102,1,Pune,Delivered,68056,13.0,23.25
183214,2024-10-04 14:30:00,112,1,Bangalore,Delivered,57187,18.0,226.87
165232,2024-05-13 14:28:00,112,5,Bangalore,Delivered,63375,12.0,1134.35
185599,2024-06-03 03:54:00,115,1,Mumbai,Delivered,58816,25.0,277.46
107183,2024-08-24 23:24:00,108,1,Delhi,Delivered,57083,14.0,31.3
132016,2024-09-27 12:23:00,129,1,Mumbai,Delivered,66978,26.0,531.37
138927,2024-07-08 07:00:00,135,2,Bangalore,Delivered,58066,27.0,364.98
161545,2024-05-16 19:27:00,121,2,Bangalore,Cancelled,61629,24.0,664.08
167860,2024-02-28 13:37:00,112,5,Mumbai,Delivered,58739,29.0,1134.35
149839,2024-11-06 19:52:00,102,4,Mumbai,Delivered,59088,13.0,93.0
134455,2024-04-17 15:32:00,125,1,Mumbai,Delivered,59365,44.0,385.02
181128,2024-05-13 19:21:00,112,1,Bangalore,Delivered,66683,28.0,226.87
105617,2024-02-22 10:04:00,137,1,Mumbai,Delivered,63588,8.0,340.29
152442,2024-09-16 19:37:00,103,2,Delhi,Delivered,54276,9.0,111.5
103675,2024-11-10 17:29:00,127,1,Kolkata,Delivered,51352,44.0,82.46
199195,2024-04-28 11:56:00,112,1,Mumbai,Delivered,66940,19.0,226.87
199323,2024-02-24 08:00:00,121,1,Mumbai,,63469,36.0,332.04
107506,2024-07-08 02:27:00,103,4,Mumbai,Delivered,69393,36.0,223.0
103811,2024-08-07 12:43:00,136,1,Bangalore,Delivered,69376,23.0,243.21
165836,2024-03-24 03:49:00,102,2,Bangalore,Delivered,65208,18.0,46.5
191652,2024-10-30 10:45:00,108,1,Mumbai,Delivered,56736,21.0,31.3
184741,2024-10-19 19:30:00,134,1,Mumbai,Delivered,59303,38.0,390.59
109026,2024-08-16 22:23:00,127,1,Bangalore,Delivered,64391,40.0,82.46
165819,2024-02-29 12:19:00,118,1,Delhi,Delivered,65128,15.0,256.24
111188,2024-10-20 16:47:00,108,1,Kolkata,Delivered,54336,15.0,31.3
173085,2024-10-03 15:26:00,130,2,Mumbai,Delivered,59704,21.0,843.36
189328,2024-11-10 14:05:00,102,1,Delhi,Delivered,57117,33.0,23.25
122945,2024-06-17 06:15:00,137,2,Hyderabad,Returned,52620,15.0,680.58
113237,2024-11-24 18:08:00,108,1,Mumbai,Delivered,66967,27.0,31.3
105583,2024-07-03 13:56:00,103,1,Kolkata,Delivered,50398,11.0,55.75
192784,2024-03-31 22:54:00,102,3,Bangalore,Delivered,66568,37.0,69.75
141355,2024-10-13 08:39:00,120,1,Mumbai,Delivered,51441,39.0,52.27
128190,2024-12-01 16:21:00,112,1,Bangalore,Delivered,52121,30.0,226.87
153451,2024-07-29 04:31:00,116,3,Bangalore,Delivered,67829,16.0,722.1899999999999
186661,2024-01-05 10:05:00,135,1,Mumbai,Delivered,53343,37.0,182.49
197903,2024-05-14 05:21:00,105,1,Delhi,Delivered,68004,43.0,115.74
143038,2024-01-25 22:05:00,102,1,Delhi,Delivered,69640,39.0,23.25
152001,2024-03-04 18:17:00,131,3,Hyderabad,Delivered,53190,21.0,1539.63
178826,2024-07-28 11:01:00,112,1,Hyderabad,Delivered,68793,15.0,226.87
117060,2024-01-06 12:11:00,108,4,Ahmedabad,Delivered,69645,10.0,125.2
133014,2024-03-24 12:22:00,118,1,Mumbai,Delivered,60037,9.0,256.24
113354,2024-12-07 15:34:00,112,1,Delhi,Delivered,64169,17.0,226.87
100289,2024-12-21 08:01:00,126,1,Kolkata,Delivered,64377,9.0,167.81
148067,2024-08-11 06:14:00,113,1,Pune,Delivered,58455,40.0,59.29
106378,2024-03-06 08:51:00,102,1,Delhi,Delivered,52872,41.0,23.25
176278,2024-12-09 09:58:00,112,1,Bangalore,Delivered,65809,37.0,226.87
179573,2024-11-17 21:40:00,120,1,Mumbai,Delivered,54986,20.0,52.27
107149,2024-11-08 04:46:00,102,1,Mumbai,Delivered,53921,41.0,23.25
140064,2024-09-17 01:48:00,128,1,Hyderabad,Delivered,62861,32.0,193.52
110277,2024-09-07 03:37:00,133,2,Bangalore,Delivered,54090,30.0,475.36
195837,2024-01-12 06:43:00,110,1,Bangalore,Delivered,50515,18.0,60.43
127660,2024-09-29 08:07:00,121,1,Delhi,Delivered,60385,31.0,332.04
154231,2024-12-28 00:08:00,125,1,Chennai,Delivered,53770,25.0,385.02
181302,2024-10-06 04:04:00,128,3,Kolkata,Delivered,63020,38.0,580.5600000000001
139371,2024-01-20 15:15:00,131,2,Delhi,Delivered,54248,44.0,1026.42
107533,2024-07-02 14:59:00,131,1,Mumbai,Delivered,62905,20.0,513.21
190357,2024-09-10 04:40:00,113,1,Bangalore,Delivered,67497,10.0,59.29
168434,2024-11-06 05:18:00,112,1,Mumbai,Delivered,58940,14.0,226.87
113911,2024-12-17 20:39:00,114,1,Mumbai,Delivered,65868,32.0,119.59
176433,2024-12-08 22:46:00,112,1,Mumbai,Delivered,65378,36.0,226.87
125497,2024-03-01 15:57:00,102,1,Pune,Delivered,62138,15.0,23.25
125315,2024-03-27 05:47:00,135,1,Hyderabad,Delivered,54430,42.0,182.49
128164,2024-03-12 14:05:00,131,1,Delhi,Delivered,56087,10.0,513.21
103888,2024-06-11 02:13:00,106,1,Mumbai,Delivered,59059,44.0,107.97
179032,2024-02-21 22:57:00,112,1,Bangalore,Delivered,59792,26.0,226.87
162741,2024-02-09 09:04:00,110,2,Bangalore,Delivered,66556,9.0,120.86
191193,2024-12-27 08:34:00,132,1,Delhi,Delivered,61913,35.0,478.38
192435,2024-01-21 22:30:00,134,1,Ahmedabad,Delivered,68705,,390.59
157174,2024-02-21 01:40:00,134,1,Ahmedabad,Delivered,53672,13.0,390.59
165270,2024-07-28 06:46:00,112,1,Mumbai,Delivered,62679,32.0,226.87
203084,2024-09-09 10:53:00,108,1,Pune,Delivered,56249,16.0,31.3
130502,2024-05-24 07:06:00,125,1,Pune,Delivered,68894,12.0,385.02
184936,2024-06-16 09:58:00,136,1,Hyderabad,Delivered,59058,18.0,243.21
194041,2024-09-13 17:08:00,131,1,Delhi,Delivered,56519,29.0,513.21
199986,2024-07-04 14:53:00,129,1,Mumbai,Delivered,57196,,531.37
190501,2024-10-24 12:05:00,131,1,Bangalore,Delivered,65168,25.0,513.21
100999,2024-02-02 08:23:00,114,1,Hyderabad,Delivered,64929,34.0,119.59
146596,2024-02-05 11:09:00,136,2,Pune,Delivered,64413,31.0,486.42
141129,2024-01-25 15:28:00,108,1,Mumbai,Delivered,54786,9.0,31.3
162103,2024-11-28 01:51:00,135,5,Mumbai,Delivered,57462,20.0,912.45
135946,2024-03-06 13:55:00,121,2,Bangalore,Delivered,69725,27.0,664.08
137602,2024-02-08 08:45:00,134,1,Bangalore,Delivered,50031,18.0,390.59
161382,2024-04-05 14:18:00,102,1,Hyderabad,Delivered,58334,12.0,23.25
162380,2024-02-13 00:37:00,102,1,Mumbai,Delivered,68074,17.0,23.25
125286,2024-12-07 23:12:00,106,1,Mumbai,Delivered,57476,14.0,107.97
131147,2024-04-14 04:26:00,134,3,Mumbai,Returned,55913,8.0,1171.77
194874,2024-02-05 15:21:00,136,2,Bangalore,Delivered,66546,19.0,486.42
178215,2024-07-05 09:06:00,126,1,Mumbai,Delivered,61466,30.0,167.81
151992,2024-11-14 19:47:00,136,1,Bangalore,Delivered,50568,20.0,243.21
116494,2024-02-29 20:05:00,135,1,Pune,Delivered,54307,10.0,182.49
116047,2024-08-30 15:41:00,134,2,Bangalore,Delivered,61561,39.0,781.18
179445,2024-04-16 04:46:00,131,1,Mumbai,Delivered,64763,44.0,513.21
132626,2024-04-24 16:42:00,110,1,Bangalore,Delivered,52213,11.0,60.43
140116,2024-09-26 09:29:00,118,1,Bangalore,Delivered,50901,43.0,256.24
171859,2024-11-30 08:58:00,110,3,Kolkata,Delivered,65298,29.0,181.29
181736,2024-11-10 13:43:00,135,1,Bangalore,Delivered,53440,10.0,182.49
199928,2024-08-07 14:06:00,103,1,Mumbai,Delivered,50195,38.0,55.75
165554,2024-02-01 00:56:00,135,2,Pune,Cancelled,55742,33.0,364.98
164558,2024-12-14 00:53:00,102,2,Bangalore,Delivered,57924,15.0,46.5
177575,2024-04-10 17:56:00,118,1,Bangalore,Delivered,64675,28.0,256.24
160664,2024-03-07 08:27:00,110,3,Kolkata,Delivered,63528,34.0,181.29
154863,2024-12-07 10:34:00,104,1,Mumbai,Delivered,65234,25.0,49.02
200718,2024-03-26 06:51:00,134,1,Hyderabad,Delivered,69347,25.0,390.59
184653,2024-07-28 12:26:00,118,1,Mumbai,Delivered,67837,42.0,256.24
109621,2024-03-30 01:07:00,113,4,Pune,Delivered,63677,14.0,237.16
191083,2024-11-04 05:41:00,124,2,Mumbai,Delivered,59271,37.0,208.84
198157,2024-04-08 11:26:00,102,2,Bangalore,Delivered,69486,9.0,46.5
134903,2024-08-18 01:37:00,119,1,Delhi,Delivered,50901,18.0,333.3
117106,2024-01-30 00:28:00,104,1,Bangalore,Delivered,67226,41.0,49.02
149429,2024-04-19 04:26:00,134,2,Bangalore,Delivered,65340,38.0,781.18
140264,2024-04-04 07:23:00,135,3,Bangalore,Delivered,65282,18.0,547.47
105956,2024-04-13 23:03:00,134,1,Mumbai,Delivered,69723,9.0,390.59
171270,2024-09-06 04:16:00,126,1,Mumbai,Cancelled,65215,27.0,167.81
186741,2024-09-30 14:54:00,136,1,Kolkata,Delivered,56486,13.0,243.21
187814,2024-02-15 12:47:00,113,1,Chennai,Delivered,67643,8.0,59.29
113275,2024-05-12 20:18:00,103,1,Bangalore,Delivered,57011,34.0,55.75
143301,2024-08-01 08:19:00,109,1,Mumbai,Cancelled,54192,23.0,197.67
191255,2024-10-20 16:51:00,120,2,Delhi,Delivered,53576,40.0,104.54
200833,2024-03-06 14:52:00,119,1,Mumbai,Delivered,58253,39.0,333.3
171153,2024-04-16 16:12:00,108,1,Bangalore,Delivered,54303,31.0,31.3
142543,2024-01-24 05:52:00,132,1,Bangalore,Delivered,51779,17.0,478.38
198646,2024-02-12 20:48:00,126,1,Delhi,Cancelled,51898,35.0,167.81
178758,2024-10-30 19:24:00,134,1,Bangalore,Delivered,66828,44.0,390.59
151865,2024-07-01 03:32:00,134,2,Delhi,Returned,63895,17.0,781.18
148716,2024-10-06 09:44:00,128,1,Mumbai,Delivered,64453,40.0,193.52
110204,2024-10-13 02:53:00,135,1,Mumbai,Delivered,64911,41.0,182.49
190344,2024-01-30 16:14:00,136,1,Bangalore,Delivered,50820,24.0,243.21
143694,2024-02-05 19:49:00,134,4,Mumbai,Delivered,60454,20.0,1562.36
179240,2024-05-26 12:40:00,126,1,Hyderabad,Delivered,60702,15.0,167.81
171864,2024-12-13 08:55:00,121,1,Bangalore,Delivered,65586,39.0,332.04
179870,2024-01-12 14:48:00,126,2,Mumbai,Delivered,52439,20.0,335.62
178257,2024-06-06 00:03:00,136,1,Mumbai,Delivered,52927,41.0,243.21
112984,2024-07-26 11:50:00,135,1,Bangalore,,54472,22.0,182.49
151592,2024-03-16 20:17:00,113,1,Mumbai,Returned,64095,11.0,59.29
179164,2024-03-18 11:00:00,103,4,Mumbai,Cancelled,55483,26.0,223.0
148408,2024-05-05 08:21:00,135,2,Mumbai,Delivered,54543,37.0,364.98
165105,2024-01-04 05:01:00,104,4,Delhi,Delivered,51536,37.0,196.08
104883,2024-07-28 00:03:00,102,1,Bangalore,Delivered,69145,32.0,23.25
179981,2024-04-20 10:10:00,121,1,Chennai,Delivered,53740,13.0,332.04
169996,2024-12-24 21:42:00,123,1,Mumbai,Delivered,56081,13.0,169.09
140586,2024-07-17 21:08:00,134,1,Mumbai,Delivered,67445,25.0,390.59
134592,2024-09-22 20:26:00,115,1,Mumbai,Delivered,57278,17.0,277.46
177915,2024-04-10 07:53:00,131,1,Mumbai,Delivered,62614,9.0,513.21
201270,2024-05-16 02:59:00,136,5,Mumbai,Delivered,69483,26.0,1216.05
155672,2024-10-27 10:23:00,102,3,Kolkata,Delivered,54732,20.0,69.75
180623,2024-02-04 04:03:00,135,1,Chennai,Delivered,53130,19.0,182.49
157104,2024-02-16 01:23:00,102,1,Pune,Delivered,62195,34.0,23.25
170816,2024-07-14 17:14:00,134,1,Pune,Delivered,69176,34.0,390.59
166258,2024-08-11 04:12:00,110,1,Hyderabad,Delivered,66505,44.0,60.43
126793,2024-04-02 22:36:00,128,1,Bangalore,Delivered,62343,14.0,193.52
150314,2024-10-29 14:33:00,118,1,Mumbai,Delivered,64496,32.0,256.24
170338,2024-05-22 20:09:00,102,2,Mumbai,Delivered,54274,44.0,46.5
112820,2024-01-11 12:41:00,112,1,Pune,Delivered,61796,13.0,226.87
162954,2024-08-23 09:16:00,102,3,Bangalore,Returned,63675,13.0,69.75
196610,2024-09-20 18:22:00,112,1,Mumbai,Delivered,62301,26.0,226.87
174813,2024-07-27 04:42:00,112,1,Bangalore,Cancelled,54319,34.0,226.87
125868,2024-01-30 22:45:00,112,1,Mumbai,Delivered,50126,44.0,226.87
171026,2024-10-21 16:49:00,112,1,Ahmedabad,Delivered,51423,8.0,226.87
112635,2024-06-23 19:39:00,126,1,Mumbai,Delivered,69801,12.0,167.81
191345,2024-09-10 14:44:00,113,1,Pune,Delivered,54738,10.0,59.29
105888,2024-07-25 16:59:00,134,1,Pune,Delivered,65120,21.0,390.59
140747,2024-10-19 01:35:00,110,3,Bangalore,Delivered,64078,27.0,181.29
188628,2024-11-14 02:56:00,102,1,Delhi,Delivered,59394,16.0,23.25
199170,2024-07-28 04:13:00,102,1,Mumbai,Delivered,67156,39.0,23.25
157699,2024-05-01 02:30:00,110,1,Delhi,Delivered,62359,41.0,60.43
103233,2024-09-05 10:38:00,112,1,Delhi,Delivered,63631,14.0,226.87
156515,2024-07-01 08:02:00,102,3,Mumbai,Delivered,54314,26.0,69.75
123078,2024-02-02 05:07:00,134,1,Hyderabad,Delivered,53851,18.0,390.59
190094,2024-03-22 13:52:00,131,1,Mumbai,Delivered,64910,39.0,513.21
128883,2024-10-30 13:34:00,112,1,Mumbai,Delivered,61272,30.0,226.87
201496,2024-12-16 19:22:00,128,1,Mumbai,Delivered,65499,14.0,193.52
194080,2024-05-02 15:10:00,108,1,Chennai,Delivered,68401,39.0,31.3
122275,2024-02-27 04:46:00,108,2,Mumbai,Delivered,50343,12.0,62.6
203464,2024-03-26 10:51:00,135,3,Kolkata,Cancelled,55688,26.0,547.47
147406,2024-03-28 18:46:00,109,1,Mumbai,Delivered,67426,12.0,197.67
187118,2024-06-11 03:55:00,108,1,Bangalore,Delivered,50695,10.0,31.3
197926,2024-11-27 20:44:00,113,2,Bangalore,Cancelled,56541,38.0,118.58
171963,2024-08-02 00:29:00,113,1,Mumbai,Delivered,69243,,59.29
195112,2024-11-21 00:50:00,135,1,Mumbai,Delivered,53642,37.0,182.49
200806,2024-08-09 02:46:00,102,1,Mumbai,Delivered,62268,8.0,23.25
198467,2024-10-02 22:52:00,119,1,Mumbai,Delivered,50037,28.0,333.3
200508,2024-10-01 18:43:00,116,1,Delhi,Delivered,59115,11.0,240.73
121219,2024-06-04 08:20:00,119,5,Bangalore,Delivered,63990,38.0,1666.5
161367,2024-05-20 01:43:00,128,1,Bangalore,Delivered,54144,27.0,193.52
193041,2024-10-27 22:02:00,126,1,Bangalore,Delivered,55848,36.0,167.81
180471,2024-02-04 15:14:00,137,1,Mumbai,Delivered,66390,35.0,340.29
131204,2024-11-27 14:56:00,113,1,Mumbai,Delivered,65531,41.0,59.29
138050,2024-05-03 17:38:00,111,1,Hyderabad,Delivered,56392,15.0,126.52
188216,2024-09-06 11:13:00,136,3,Bangalore,Delivered,51133,8.0,729.63
125985,2024-06-24 14:40:00,105,1,Bangalore,Returned,61824,34.0,115.74
198763,2024-07-21 21:37:00,112,1,Mumbai,Delivered,53891,44.0,226.87
121105,2024-07-05 11:11:00,135,1,Delhi,Delivered,68728,10.0,182.49
202585,2024-01-21 22:58:00,104,1,Delhi,Delivered,50363,31.0,49.02
136080,2024-03-22 02:23:00,104,4,Bangalore,Delivered,55955,18.0,196.08
116847,2024-12-02 07:38:00,109,1,Kolkata,Delivered,50818,9.0,197.67
102023,2024-09-08 02:50:00,102,1,Mumbai,Delivered,67528,15.0,23.25
109751,2024-02-13 08:15:00,128,1,Mumbai,Delivered,61862,27.0,193.52
100335,2024-01-27 20:41:00,103,1,Mumbai,Delivered,63350,19.0,55.75
125507,2024-11-17 11:47:00,104,3,Pune,Delivered,51798,18.0,147.06
129805,2024-04-18 02:02:00,128,1,Kolkata,Returned,63455,29.0,193.52
137849,2024-09-14 23:20:00,110,1,Bangalore,Delivered,55253,36.0,60.43
128691,2024-05-13 23:38:00,112,2,Delhi,Delivered,54258,35.0,453.74
168314,2024-10-02 10:07:00,117,1,Hyderabad,Delivered,56263,12.0,127.15
181486,2024-08-07 23:09:00,110,3,Bangalore,Delivered,54671,34.0,181.29
113845,2024-06-17 23:43:00,108,5,Hyderabad,Delivered,51257,27.0,156.5
135726,2024-05-31 11:37:00,102,1,Bangalore,Delivered,50481,16.0,23.25
142667,2024-12-13 14:57:00,131,1,Mumbai,Delivered,63598,22.0,513.21
182449,2024-02-25 13:48:00,121,2,Chennai,Delivered,57868,43.0,664.08
161677,2024-10-01 18:26:00,118,1,Mumbai,Delivered,51623,18.0,256.24
145072,2024-08-21 18:23:00,109,1,Chennai,Delivered,68352,29.0,197.67
100884,2024-01-24 00:54:00,124,1,Hyderabad,Delivered,50725,21.0,104.42
145087,2024-06-10 07:52:00,134,4,Mumbai,Delivered,59365,19.0,1562.36
114006,2024-07-08 00:59:00,136,1,Bangalore,Cancelled,66931,8.0,243.21
148888,2024-01-20 11:10:00,113,1,Delhi,Delivered,69738,40.0,59.29
174454,2024-04-25 20:54:00,136,1,Chennai,Delivered,66503,44.0,243.21
114994,2024-09-02 16:41:00,102,1,Bangalore,Delivered,60360,37.0,23.25
168812,2024-12-05 13:50:00,129,1,Delhi,Delivered,54288,23.0,531.37
